,unitId,id,unitEventTerm,state,unitEventGrade,eventActive,eventDate,comment,personId,universityId,enrollmentId,termsBefore_x,degreeId,type,degree,addendum,subjectId,name,fsoKey,college,enrollTerm,exmatTerm,exmatReason,termsBefore_y,oldUnitId,instanceLevel,instanceName,unitType,unitName,unitDate,rewardType,rewardAmount,grade,active,course_name,course_number,course_name_mode,unitDateSemester,relative_semester,study_duration,obtainedCredits,activity_name
27968,323800,207548,2018W,Bestanden,2.7,True,2021-05-27,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Softwaretechnik', 'Softwaretechnik', '1211965', 'Unknown']",2019-02-27T00:00:00,CP,6.0,2.7,True,Softwaretechnik,1211965,Einfuehrung in die Softwaretechnik,2018W,3,8,170.0,1211965
27969,323801,207550,2018W,Gestrichen,0.0,True,2021-09-27,Note gestrichen,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Analysis für Informatiker (WS)', 'Analysis für Informatiker (WS)', '1114971', 'Pflichtfach']",2019-03-09T00:00:00,CP,8.0,0.0,True,Analysis für Informatiker (WS),1114971,Analysis fuer Informatiker,2018W,3,8,170.0,1114971
27970,323804,207551,2019S,Bestanden,2.3,True,2021-10-19,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Datenkommunikation und Sicherheit', 'Datenkommunikation und Sicherheit', '1211972', 'Pflichtfach']",2019-07-15T00:00:00,CP,6.0,2.3,True,Datenkommunikation und Sicherheit,1211972,Datenkommunikation und Sicherheit,2019S,4,8,170.0,1211972
27971,323807,207552,2019S,Bestanden,1.7,True,2020-09-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Softwarepraktikum: Implementierung heuristischer Algorithmen für Brettspiele', 'Softwarepraktikum: Implementierung heuristischer Algorithmen für Brettspiele', '1211973', 'Unknown']",2019-07-17T00:00:00,CP,6.0,1.7,True,Softwarepraktikum: Implementierung heuristischer Algorithmen für Brettspiele,1211973,Software - Projektpraktikum,2019S,4,8,170.0,1211973
27972,323811,207554,2019S,Bestanden,1.3,True,2021-09-27,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Datenbanken und Informationssysteme', 'Datenbanken und Informationssysteme', '1211969', 'Pflichtfach']",2019-07-26T00:00:00,CP,6.0,1.3,True,Datenbanken und Informationssysteme,1211969,Datenbanken und Informationssysteme,2019S,4,8,170.0,1211969
27973,323814,207555,2019S,Bestanden,2.7,True,2021-09-21,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Datenstrukturen und Algorithmen', 'Datenstrukturen und Algorithmen', '1211971', 'Pflichtfach']",2019-08-08T00:00:00,CP,8.0,2.7,True,Datenstrukturen und Algorithmen,1211971,Datenstrukturen und Algorithmen,2019S,4,8,170.0,1211971
27974,323817,207556,2019S,Bestanden,3.3,True,2021-10-12,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Formale Systeme, Automaten, Prozesse', 'Formale Systeme, Automaten, Prozesse', '1214961', 'Pflichtfach']",2019-08-13T00:00:00,CP,6.0,3.3,True,"Formale Systeme, Automaten, Prozesse",1214961,"Formale Systeme, Automaten, Prozesse",2019S,4,8,170.0,1214961
27975,323819,207557,2019S,Bestanden,2.0,True,2019-09-27,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Einführung in die Biologie für Informatiker und Mathematiker, Teil 2', 'Einführung in die Biologie für Informatiker und Mathematiker, Teil 2', '1612784', 'Wahlpflichtfach']",2019-08-26T00:00:00,CP,6.0,2.0,True,"Einführung in die Biologie für Informatiker und Mathematiker, Teil 2",1612784,"Einfuehrung in die Biologie fuer Informatiker und Mathematiker, Teil 1",2019S,4,8,170.0,placeholder
27976,323820,207558,2019S,Bestanden,2.7,True,2021-09-20,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Einführung in die angewandte Stochastik', 'Einführung in die angewandte Stochastik', '1112712', 'Pflichtfach']",2019-09-26T00:00:00,CP,6.0,2.7,True,Einführung in die angewandte Stochastik,1112712,Einfuehrung in die angewandte Stochastik,2019S,4,8,170.0,1112712
27977,323823,207559,2019W,Bestanden,0.0,True,2020-03-31,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['GK 2+3 Französisch', 'GK 2+3 Französisch', '1212640', 'Wahlpflichtfach']",2020-01-31T00:00:00,CP,4.0,0.0,True,GK 2+3 Französisch,1212640,NTW,2019W,5,8,170.0,1212640
27978,323826,207560,2019W,Bestanden,2.7,True,2021-06-28,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Introduction to Artificial Intelligence', 'Introduction to Artificial Intelligence', '1215694', 'Wahlpflichtfach']",2020-02-04T00:00:00,CP,6.0,2.7,True,Introduction to Artificial Intelligence,1215694,Introduction to Artificial Intelligence,2019W,5,8,170.0,placeholder
27979,323833,207563,2019W,Bestanden,2.3,True,2020-12-02,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Advanced Internet Technology', 'Advanced Internet Technology', '1215688', 'Wahlpflichtfach']",2020-02-13T00:00:00,CP,6.0,2.3,True,Advanced Internet Technology,1215688,Advanced Internet Technology,2019W,5,8,170.0,placeholder
27980,323835,207565,2019W,Bestanden,2.7,True,2020-08-10,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Einführung in die Biologie für Informatiker und Mathematiker, Teil 1', 'Einführung in die Biologie für Informatiker und Mathematiker, Teil 1', '1612784', 'Wahlpflichtfach']",2020-03-10T00:00:00,CP,6.0,2.7,True,"Einführung in die Biologie für Informatiker und Mathematiker, Teil 1",1612784,"Einfuehrung in die Biologie fuer Informatiker und Mathematiker, Teil 1",2019W,5,8,170.0,placeholder
27981,323838,207566,2019W,Bestanden,1.7,True,2020-05-14,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Verfahren und Protokolle der algorithmischen Kryptographie', 'Verfahren und Protokolle der algorithmischen Kryptographie', '1211974', 'Pflichtfach']",2020-04-30T00:00:00,CP,5.0,1.7,True,Verfahren und Protokolle der algorithmischen Kryptographie,1211974,Seminar,2019W,5,8,170.0,1211974
27982,323839,207567,2019W,Bestanden,2.0,True,2021-05-03,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Einführung in Webtechnologien', 'Einführung in Webtechnologien', '1211914', 'Wahlpflichtfach']",2020-05-26T00:00:00,CP,6.0,2.0,True,Einführung in Webtechnologien,1211914,Einfuehrung in Webtechnologien,2020S,6,8,170.0,placeholder
27983,323840,207568,2019W,Nicht bestanden,5.0,False,2021-04-07,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2020-06-20T00:00:00,CP,0.0,0.0,False,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2020S,6,8,170.0,1212004
27984,323843,207569,2020S,Gestrichen,0.0,True,2021-10-05,Note gestrichen,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Modellierung und Analyse hybrider Systeme', 'Modellierung und Analyse hybrider Systeme', '1212339', 'Wahlpflichtfach']",2020-08-21T00:00:00,CP,6.0,0.0,True,Modellierung und Analyse hybrider Systeme,1212339,Modellierung und Analyse hybrider Systeme,2020S,6,8,170.0,placeholder
27985,323846,207571,2020S,Nicht bestanden,5.0,False,2021-10-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2020-08-28T00:00:00,CP,0.0,0.0,False,Mathematische Logik,1113004,Mathematische Logik,2020S,6,8,170.0,1113004
27986,323847,207572,2020S,Nicht bestanden,5.0,False,2021-10-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2020-09-29T00:00:00,CP,0.0,0.0,False,Mathematische Logik,1113004,Mathematische Logik,2020S,6,8,170.0,1113004
27987,323850,207573,2020W,Bestanden,2.7,True,2021-01-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Bachelorarbeit ', 'Bachelorarbeit ', '1215682', 'Pflichtfach']",2020-10-29T00:00:00,CP,12.0,2.7,True,Bachelorarbeit ,1215682,Bachelorarbeit,2020S,6,8,170.0,1215682
27988,323852,207574,2020W,Bestanden,2.0,True,2021-01-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Bachelor-Kolloquium', 'Bachelor-Kolloquium', '1215682', 'Pflichtfach']",2020-12-07T00:00:00,CP,3.0,2.0,True,Bachelor-Kolloquium,1215682,Bachelorarbeit,2019W,5,8,170.0,1215682
27989,323857,207576,2020W,Bestanden,0.0,True,2021-04-07,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2021-03-01T00:00:00,CP,7.0,0.0,True,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2020W,7,8,170.0,1212004
27990,323875,207584,2021S,Bestanden,2.7,True,2021-10-22,,RWTH-129480,0,1532,,2336,1,Bachelor of Science,,2307,Informatik,79,,2017W,2021S,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2021-08-31T00:00:00,CP,7.0,2.7,True,Mathematische Logik,1113004,Mathematische Logik,2021S,8,8,170.0,1113004
28055,324975,208823,2018W,Nicht bestanden,5.0,False,2022-04-22,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Programmierung', 'Programmierung', '1214957', 'Pflichtfach']",2018-02-20T00:00:00,CP,0.0,0.0,False,Programmierung,1214957,Programmierung,2017W,1,11,180.0,1214957
28056,324978,208824,2018W,Bestanden,3.7,True,2022-04-13,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Einführung in die Technische Informatik', 'Einführung in die Technische Informatik', '1214958', 'Pflichtfach']",2018-03-22T00:00:00,CP,6.0,3.7,True,Einführung in die Technische Informatik,1214958,Technische Informatik,2017W,1,11,180.0,1214958
28057,324981,208825,2018W,Bestanden,0.0,True,2022-03-28,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Systemprogrammierung Gruppen', 'Systemprogrammierung Gruppen', '1211967', 'Pflichtfach']",2019-01-23T00:00:00,CP,8.0,0.0,True,Systemprogrammierung Gruppen,1211967,Praktikum Systemprogrammierung,2018W,3,11,180.0,1211967
28058,324987,208827,2018W,Bestanden,4.0,True,2022-04-12,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Diskrete Strukturen', 'Diskrete Strukturen', '1115472', 'Pflichtfach']",2019-02-12T00:00:00,CP,6.0,4.0,True,Diskrete Strukturen,1115472,Diskrete Strukturen,2018W,3,11,180.0,1115472
28059,324988,208828,2018W,Nicht bestanden,5.0,False,2022-04-22,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Programmierung', 'Programmierung', '1214957', 'Pflichtfach']",2019-02-18T00:00:00,CP,0.0,0.0,False,Programmierung,1214957,Programmierung,2018W,3,11,180.0,1214957
28060,324991,208829,2018W,Bestanden,4.0,True,2022-10-07,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Softwaretechnik', 'Softwaretechnik', '1211965', 'Pflichtfach']",2019-02-27T00:00:00,CP,6.0,4.0,True,Softwaretechnik,1211965,Einfuehrung in die Softwaretechnik,2018W,3,11,180.0,1211965
28061,324992,208830,2018W,Bestanden,3.7,True,2022-04-04,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Analysis für Informatiker (WS)', 'Analysis für Informatiker (WS)', '1114971', 'Pflichtfach']",2019-03-09T00:00:00,CP,8.0,3.7,True,Analysis für Informatiker (WS),1114971,Analysis fuer Informatiker,2018W,3,11,180.0,1114971
28062,324995,208831,2019S,Bestanden,2.7,True,2021-09-20,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Einführung in die angewandte Stochastik', 'Einführung in die angewandte Stochastik', '1112712', 'Pflichtfach']",2019-07-20T00:00:00,CP,6.0,2.7,True,Einführung in die angewandte Stochastik,1112712,Einfuehrung in die angewandte Stochastik,2019S,4,11,180.0,1112712
28063,325004,208834,2019S,Bestanden,3.3,True,2022-11-14,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Datenstrukturen und Algorithmen', 'Datenstrukturen und Algorithmen', '1211971', 'Pflichtfach']",2019-08-08T00:00:00,CP,8.0,3.3,True,Datenstrukturen und Algorithmen,1211971,Datenstrukturen und Algorithmen,2019S,4,11,180.0,1211971
28064,325010,208836,2019S,Nicht bestanden,5.0,False,2021-10-15,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Betriebssysteme und Systemsoftware', 'Betriebssysteme und Systemsoftware', '1214960', 'Pflichtfach']",2019-08-23T00:00:00,CP,0.0,0.0,False,Betriebssysteme und Systemsoftware,1214960,Betriebssysteme und Systemsoftware,2019S,4,11,180.0,1214960
28065,325011,208837,2019S,Bestanden,2.7,True,2022-03-15,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Formale Systeme, Automaten, Prozesse', 'Formale Systeme, Automaten, Prozesse', '1214961', 'Pflichtfach']",2019-09-09T00:00:00,CP,6.0,2.7,True,"Formale Systeme, Automaten, Prozesse",1214961,"Formale Systeme, Automaten, Prozesse",2019S,4,11,180.0,1214961
28066,325016,208840,2019S,Nicht bestanden,5.0,False,2022-01-12,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Datenbanken und Informationssysteme', 'Datenbanken und Informationssysteme', '1211969', 'Pflichtfach']",2019-09-24T00:00:00,CP,0.0,0.0,False,Datenbanken und Informationssysteme,1211969,Datenbanken und Informationssysteme,2019S,4,11,180.0,1211969
28067,325019,208841,2019S,Bestanden,0.0,True,2019-11-08,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Mentoring Informatik / Computer Science Mentoring', 'Mentoring Informatik / Computer Science Mentoring', '1214959', 'Pflichtfach']",2019-09-30T00:00:00,CP,1.0,0.0,True,Mentoring Informatik / Computer Science Mentoring,1214959,Mentoring,2019S,4,11,180.0,1214959
28068,325023,208842,2019W,Bestanden,3.3,True,2021-10-11,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Basic Techniques in Computer Graphics', 'Basic Techniques in Computer Graphics', '1212310', 'Wahlpflichtfach']",2020-02-05T00:00:00,CP,6.0,3.3,True,Basic Techniques in Computer Graphics,1212310,Basic Techniques in Computer Graphics,2019W,5,11,180.0,placeholder
28069,325027,208844,2019W,Nicht bestanden,5.0,False,2022-04-14,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2020-02-17T00:00:00,CP,0.0,0.0,False,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2019W,5,11,180.0,1212004
28070,325028,208845,2019W,Bestanden,3.0,True,2022-04-22,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Programmierung', 'Programmierung', '1214957', 'Pflichtfach']",2020-03-14T00:00:00,CP,8.0,3.0,True,Programmierung,1214957,Programmierung,2019W,5,11,180.0,1214957
28071,325029,208846,2019W,Nicht bestanden,5.0,False,2022-04-14,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2020-06-20T00:00:00,CP,0.0,0.0,False,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2020S,6,11,180.0,1212004
28072,325030,208847,2020S,Bestanden,3.7,True,2021-10-27,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Datenkommunikation und Sicherheit', 'Datenkommunikation und Sicherheit', '1211972', 'Pflichtfach']",2020-07-25T00:00:00,CP,6.0,3.7,True,Datenkommunikation und Sicherheit,1211972,Datenkommunikation und Sicherheit,2020S,6,11,180.0,1211972
28073,325031,208848,2020S,Bestanden,2.7,True,2022-01-12,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Datenbanken und Informationssysteme', 'Datenbanken und Informationssysteme', '1211969', 'Pflichtfach']",2020-07-27T00:00:00,CP,6.0,2.7,True,Datenbanken und Informationssysteme,1211969,Datenbanken und Informationssysteme,2020S,6,11,180.0,1211969
28074,325032,208849,2020S,Nicht bestanden,5.0,False,2021-09-27,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Lineare Algebra I für Informatiker', 'Lineare Algebra I für Informatiker', '1115861', 'Pflichtfach']",2020-07-31T00:00:00,CP,0.0,0.0,False,Lineare Algebra I für Informatiker,1115861,Lineare Algebra,2020S,6,11,180.0,1115861
28075,325035,208850,2020S,Bestanden,3.0,True,2022-10-20,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Physik I und II (für Studierende der Naturwissenschaften, Mathematik und Ingenieurwissenschaften)', 'Physik I und II (für Studierende der Naturwissenschaften, Mathematik und Ingenieurwissenschaften)', '1310563', 'Wahlpflichtfach']",2020-08-11T00:00:00,CP,16.0,3.0,True,"Physik I und II (für Studierende der Naturwissenschaften, Mathematik und Ingenieurwissenschaften)",1310563,"Physik I und II (fuer Studierende der Naturwissenschaften, Mathematik und Ingenieurwissenschaften)",2020S,6,11,180.0,placeholder
28076,325036,208851,2020S,Bestanden,4.0,True,2021-10-15,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Betriebssysteme und Systemsoftware', 'Betriebssysteme und Systemsoftware', '1214960', 'Pflichtfach']",2020-08-25T00:00:00,CP,6.0,4.0,True,Betriebssysteme und Systemsoftware,1214960,Betriebssysteme und Systemsoftware,2020S,6,11,180.0,1214960
28077,325039,208852,2020S,Bestanden,4.0,True,2021-10-29,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Mathematische Logik', 'Mathematische Logik', '1113004', 'Pflichtfach']",2020-08-28T00:00:00,CP,7.0,4.0,True,Mathematische Logik,1113004,Mathematische Logik,2020S,6,11,180.0,1113004
28078,325043,208854,2020W,Bestanden,0.0,True,2022-04-12,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Implementation of Databases', 'Implementation of Databases', '1215692', 'Wahlpflichtfach']",2021-01-28T00:00:00,CP,6.0,0.0,True,Implementation of Databases,1215692,Implementation of Databases,2020W,7,11,180.0,placeholder
28079,325047,208856,2020W,Bestanden,0.0,True,2022-04-14,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Berechenbarkeit und Komplexität (neu, WS)', 'Berechenbarkeit und Komplexität (neu, WS)', '1212004', 'Pflichtfach']",2021-03-01T00:00:00,CP,7.0,0.0,True,"Berechenbarkeit und Komplexität (neu, WS)",1212004,Berechenbarkeit und Komplexitaet,2020W,7,11,180.0,1212004
28080,325050,208857,2020W,Nicht bestanden,5.0,False,2022-04-07,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Compilerbau', 'Compilerbau', '1211978', 'Wahlpflichtfach']",2021-03-06T00:00:00,CP,0.0,0.0,False,Compilerbau,1211978,Compilerbau,2020W,7,11,180.0,placeholder
28081,325052,208859,2020W,Nicht bestanden,5.0,False,2022-04-07,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Compilerbau', 'Compilerbau', '1211978', 'Wahlpflichtfach']",2021-04-07T00:00:00,CP,0.0,0.0,False,Compilerbau,1211978,Compilerbau,2020W,7,11,180.0,placeholder
28082,325053,208860,2020W,Bestanden,3.3,True,2022-10-18,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Introduction to Artificial Intelligence', 'Introduction to Artificial Intelligence', '1215694', 'Wahlpflichtfach']",2021-04-12T00:00:00,CP,6.0,3.3,True,Introduction to Artificial Intelligence,1215694,Introduction to Artificial Intelligence,2020W,7,11,180.0,placeholder
28083,325056,208861,2021S,Bestanden,0.0,True,2021-07-19,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Physikalisches Praktikum (Informatik)', 'Physikalisches Praktikum (Informatik)', '1316338', 'Wahlpflichtfach']",2021-07-14T00:00:00,CP,6.0,0.0,True,Physikalisches Praktikum (Informatik),1316338,Physikalisches Praktikum (Informatik),2021S,8,11,180.0,placeholder
28084,325059,208862,2021S,Bestanden,1.7,True,2021-08-11,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Multimodal Media Madness', 'Multimodal Media Madness', '1211973', 'Pflichtfach']",2021-07-20T00:00:00,CP,6.0,1.7,True,Multimodal Media Madness,1211973,Software - Projektpraktikum,2021S,8,11,180.0,1211973
28085,325062,208863,2021S,Nicht bestanden,5.0,False,2023-03-06,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Prüfung Ethics, Technology, and Data (Angewandte Ethik)', 'Prüfung Ethics, Technology, and Data (Angewandte Ethik)', '7017528', 'Wahlpflichtfach']",2021-07-26T00:00:00,CP,0.0,0.0,False,"Prüfung Ethics, Technology, and Data (Angewandte Ethik)",7017528,"Pruefung Ethics, Technology, and Data (Angewandte Ethik)",2021S,8,11,180.0,placeholder
28086,325063,208864,2021S,Nicht bestanden,5.0,False,2021-09-27,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Lineare Algebra I für Informatiker', 'Lineare Algebra I für Informatiker', '1115861', 'Pflichtfach']",2021-08-06T00:00:00,CP,0.0,0.0,False,Lineare Algebra I für Informatiker,1115861,Lineare Algebra,2021S,8,11,180.0,1115861
28087,325069,208867,2021S,Bestanden,3.7,True,2021-09-27,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Lineare Algebra I für Informatiker', 'Lineare Algebra I für Informatiker', '1115861', 'Pflichtfach']",2021-09-20T00:00:00,CP,6.0,3.7,True,Lineare Algebra I für Informatiker,1115861,Lineare Algebra,2021S,8,11,180.0,1115861
28088,325070,208868,2021S,Bestanden,0.0,True,2023-03-06,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Prüfung Ethics, Technology, and Data (Angewandte Ethik)', 'Prüfung Ethics, Technology, and Data (Angewandte Ethik)', '7017528', 'Wahlpflichtfach']",2021-09-22T00:00:00,CP,4.0,0.0,True,"Prüfung Ethics, Technology, and Data (Angewandte Ethik)",7017528,"Pruefung Ethics, Technology, and Data (Angewandte Ethik)",2021S,8,11,180.0,placeholder
28089,325073,208870,2021S,Bestanden,1.3,True,2021-10-05,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Proseminar: Autonomes Fahren', 'Proseminar: Autonomes Fahren', '1211968', 'Pflichtfach']",2021-09-29T00:00:00,CP,3.0,1.3,True,Proseminar: Autonomes Fahren,1211968,Einfuehrung in das wissenschaftliche Arbeiten (Proseminar),2021S,8,11,180.0,1211968
28090,325076,208871,2021W,Nicht bestanden,5.0,False,2022-04-12,,RWTH-223714,0,1537,,2343,1,Bachelor of Science,,2314,Informatik,79,,2017W,2022W,17,0.0,,,Prüfungstermin,,"['Erfüllbarkeitsüberprüfung (Satisfiability Checking)\t', 'Erfüllbarkeitsüberprüfung (Satisfiability Checking)\t', '1212341', 'Wahlpflichtfach']",2022-02-25T00:00:00,CP,0.0,0.0,False,Erfüllbarkeitsüberprüfung (Satisfiability Checking)	,1212341,Erfuellbarkeitsueberpruefung (Satisfiability Checking)	,2021W,9,11,180.0,placeholder
